Timestamp,MagX,MagY,MagZ,dMagX,dMagY,PWM_X,PWM_Y,CurrXPos,CurrXNeg,CurrYPos,CurrYNeg
313488416,-0.2184,-0.0931,-19.8327,-27.3048,-50.0136,57.88,63.05,-0.3323,0.3323,-0.5280,0.7000
313507586,-0.0753,-0.2584,-19.3855,-1.5576,72.2970,12.09,-36.12,-0.0785,0.0935,-0.4032,0.4720
313526756,-0.0297,0.3646,-18.5879,6.0732,46.4643,-1.91,-97.51,0.0011,0.0204,0.4828,-0.5774
313545926,-0.1853,0.0836,-18.4005,-34.6732,-65.7765,60.62,54.07,-0.1258,0.1280,-0.5280,0.6140
313565096,-0.1188,-0.3099,-19.1100,37.6827,66.9207,-21.06,-23.54,-0.3516,0.3022,-0.6419,0.7495
313584266,-0.0661,0.3389,-19.9393,27.7175,-9.7525,-18.46,-37.69,0.1108,-0.0785,0.4355,-0.5151
313603436,-0.0959,0.2977,-19.9133,-42.0679,-52.3590,55.50,10.69,0.5817,-0.5129,-0.1839,0.2183
313622606,-0.1459,0.1349,-19.1736,-33.4413,86.1352,53.87,-105.02,0.0871,-0.0032,0.5022,-0.5817
313641777,-0.1789,-0.2298,-18.4684,6.2578,-10.1246,18.79,42.29,-0.3043,0.2462,-0.2849,0.4355
313660947,-0.1642,-0.2364,-18.0411,-25.3619,-77.5676,48.35,110.67,-0.0613,0.0914,-0.3667,0.3989
313680117,-0.1600,-0.1245,-18.7337,-15.6244,-41.0351,38.03,58.46,-0.2312,0.2355,-0.5903,0.7108
313699287,0.0556,-0.0442,-19.6258,42.9656,-70.9655,-50.74,77.15,0.0806,-0.0462,0.3968,-0.4656
313718457,-0.0186,0.3698,-19.9400,20.4892,44.2578,-17.89,-96.04,0.1194,-0.1473,0.7860,-0.9581
313737627,-0.1178,0.0716,-19.1261,-6.1843,-31.4262,22.68,21.40,-0.2527,0.2763,-0.2140,0.3000
313756797,-0.0909,-0.3570,-18.1424,20.9888,45.6040,-8.26,4.38,-0.2699,0.2677,-0.2634,0.3065
313775967,-0.1331,0.3695,-17.9556,-39.9202,1.1867,58.56,-52.92,-0.0957,0.1366,0.3946,-0.4828
313795137,-0.0006,0.2708,-18.9019,10.6350,-25.6540,-10.55,-12.25,0.0441,-0.0204,0.2634,-0.2914
313814308,-0.0544,0.4061,-18.3672,12.0956,158.8457,-4.47,-150.00,0.0441,-0.0441,1.1000,0.0097
313833478,-0.0162,-0.5786,-20.0971,15.9285,-45.6652,-13.66,126.68,0.3323,-0.2828,-0.8204,1.0290
313852648,0.0169,-0.2863,-18.8336,0.1115,79.9762,-2.48,-39.90,-0.1688,0.1645,-0.2312,0.2806
313871818,-0.1382,0.3669,-17.8435,13.9523,-17.6389,5.39,-33.72,-0.2892,0.2376,0.7473,-0.9000
313890989,-0.0863,0.3817,-17.9013,41.9875,-61.9749,-29.91,8.54,-0.2785,0.2441,0.3215,-0.3753
313910158,-0.1978,-0.2403,-19.2988,-23.6921,-38.6222,51.39,72.27,-0.3323,0.3108,-0.5366,0.6914
313929329,-0.1205,-0.3203,-20.3765,8.5876,60.4304,8.28,-15.58,-0.1753,0.1667,-0.7581,0.8462
313948499,-0.1227,-0.4492,-19.7763,-31.4876,-157.8050,48.66,150.00,-0.0935,0.1000,-0.3946,0.4720
313967669,-0.1467,0.3891,-18.4318,-40.0394,31.2217,60.57,-85.70,0.0935,-0.0226,0.5731,-0.6720
313986840,-0.0957,0.1294,-17.6771,0.8484,-125.4968,12.55,107.37,-0.1839,0.1946,-0.1602,0.1753
314006010,-0.0779,-0.1258,-18.2766,6.4705,-39.0460,4.43,56.66,-0.1946,0.2118,-0.0656,0.0613
314025180,-0.1564,-0.1876,-19.6121,1.2287,71.3216,20.66,-45.06,-0.4441,0.4269,-0.2441,0.2140
314044350,-0.2331,0.0111,-20.1024,-32.3610,-55.4459,65.00,53.89,-0.4871,0.4957,-0.3452,0.4333
314063520,-0.2260,-0.2001,-19.4714,-17.5622,-11.6216,49.20,39.64,-0.2828,0.2527,-0.6570,0.7731
314082689,-0.1036,0.2943,-18.3753,-12.1374,70.5366,26.65,-111.74,0.0914,-0.0871,0.9086,-1.0505
314101860,-0.1364,0.3949,-17.7681,7.8249,-86.3414,11.28,31.06,-0.2247,0.2118,0.5731,-0.7000
314121029,-0.1686,-0.1645,-18.4432,-14.9881,34.8251,38.59,-11.79,-0.2806,0.2763,-0.1022,0.1366
314140199,-0.1420,-0.4078,-19.4660,17.4201,-60.6611,2.47,117.76,-0.5796,0.5086,-0.8591,1.0032
314159369,-0.1982,-0.4022,-19.8635,4.5198,9.4869,23.23,46.83,-0.2613,0.2204,-0.3516,0.4720
314178538,-0.0332,0.4319,-18.8861,-15.0479,42.0089,19.70,-102.47,-0.1086,0.1301,0.8269,-1.0183
314197708,-0.1075,0.6261,-17.9835,40.1072,64.0426,-25.06,-150.00,-0.1280,0.0914,0.7215,-0.8333
314216878,-0.1679,-0.4462,-17.8912,36.5476,-1.2325,-13.04,63.70,-0.1323,0.1043,-0.7000,0.8376
314236049,-0.0510,-0.2062,-18.8703,53.3677,8.5047,-46.23,20.36,-0.1366,0.1215,-0.2935,0.4054
314255219,-0.1448,-0.4679,-19.7157,2.4137,-35.1160,17.86,100.63,-0.2140,0.2376,-0.5710,0.6699
314274388,-0.0114,0.5638,-18.2500,1.4240,182.7882,0.18,-150.00,0.0054,0.0075,1.1000,-0.2140
314293559,-0.2834,-0.0710,-18.8293,-42.0920,51.7838,81.76,-41.85,-0.5688,0.5280,-0.2785,0.3366
314312729,-0.2241,-0.2989,-18.1265,-3.7358,62.6292,35.10,-20.78,-0.3817,0.3710,-0.2441,0.2978
314331899,-0.2079,0.4285,-18.3386,-16.6118,16.0682,45.72,-76.06,-0.1108,0.1645,0.4699,-0.5688
314351070,-0.1837,0.1459,-19.1793,-26.9506,-76.1741,52.66,55.74,-0.0613,0.1065,-0.0892,0.1989
314370240,-0.0270,-0.3530,-19.9485,18.8454,22.7396,-15.07,26.68,0.1925,-0.1688,-0.3602,0.4613
314389410,-0.1536,-0.3004,-19.2148,-12.4575,-17.1436,33.96,59.20,-0.2806,0.2806,0.1989,-0.1688
314408581,-0.1261,0.5845,-18.5481,28.3238,60.2864,-10.68,-142.11,-0.2355,0.2011,0.3387,-0.4333
314427750,-0.0224,0.7539,-18.5334,32.5181,76.4143,-29.38,-150.00,-0.0914,0.0828,0.7065,-0.8161
314446921,-0.2108,-0.3325,-19.1355,6.0339,-42.2539,23.48,88.81,-0.1602,0.1344,-0.6183,0.7710
314466091,-0.1197,-0.6325,-19.6024,1.8794,0.6601,14.88,87.89,-0.0226,0.0269,-0.5731,0.7215
314485261,-0.1849,-0.1343,-19.2639,-20.8971,53.3875,46.78,-34.59,-0.1624,0.1387,-0.1882,0.2290
314504432,-0.1522,0.4636,-18.8617,29.0972,-35.5723,-7.80,-29.32,-0.2075,0.1968,0.5129,-0.6505
314523603,-0.1540,0.0339,-18.6862,-24.9588,-52.6629,46.51,47.92,-0.0054,0.0204,-0.2828,0.3645
314542773,-0.1243,-0.1935,-18.9151,-7.0431,-52.2817,24.45,79.37,-0.1301,0.1301,-0.4183,0.5581
314561943,-0.1086,-0.4737,-19.2106,-11.0997,-34.7304,26.30,101.05,-0.1000,0.1409,-0.3301,0.4247
314581113,-0.0276,-0.1193,-19.0601,39.8011,112.1604,-35.93,-95.46,-0.2849,0.2527,-0.1882,0.2333
314600284,-0.1968,0.1085,-18.7940,-8.2576,-65.7205,35.80,50.53,-0.4785,0.4656,-0.3495,0.4140
314619454,-0.0812,0.5440,-19.0158,-2.3222,13.6321,13.68,-89.80,0.2269,-0.1774,0.6806,-0.8183
314638624,-0.1009,0.7836,-17.7957,18.9608,237.4710,-4.83,-150.00,-0.2806,0.2591,1.1000,-0.2290
314657794,-0.0028,-0.2524,-19.3745,-2.6969,-13.4867,3.09,48.83,0.0204,0.0140,-0.4441,0.5839
314676964,0.0035,-0.1557,-19.1624,15.9434,96.3415,-16.44,-74.55,0.0075,0.0075,-0.1882,0.2785
314696134,-0.1397,0.1097,-18.6603,-41.4882,2.1013,61.05,-17.46,-0.0441,0.0656,0.2183,-0.2161
314715305,-0.0532,-0.0640,-18.8148,16.9798,-34.5406,-9.52,43.50,0.0591,-0.0097,-0.2183,0.3172
314734474,-0.0309,0.2003,-19.2690,-19.6626,67.4453,23.99,-95.49,0.2634,-0.2226,0.3989,-0.4849
314753644,-0.0978,-0.0538,-19.3063,-20.0740,-50.2703,33.77,57.80,-0.0527,0.0785,-0.5237,0.6462
314772814,-0.0608,-0.2002,-19.5634,-9.6925,92.3167,18.20,-64.29,-0.1710,0.1581,-0.3796,0.4097
314791985,-0.0328,0.3214,-19.0230,50.3753,28.5412,-45.78,-73.54,-0.1237,0.1022,0.5688,-0.7366
314811156,-0.2226,0.3285,-18.7760,-28.9074,-106.7523,60.08,60.76,-0.2140,0.1968,0.2204,-0.2785
314830326,-0.1841,-0.1661,-18.8952,0.5057,-36.5747,25.26,59.83,-0.3925,0.3989,-0.2828,0.4032
314849496,-0.1036,0.0180,-19.2298,31.2142,86.0050,-16.71,-88.53,-0.3452,0.3344,0.7194,-0.7839
314868665,0.0474,-0.4970,-19.6979,20.5508,-192.0503,-27.18,150.00,0.1667,-0.1258,-0.3237,0.1495
314887835,-0.1201,0.3675,-18.8820,-49.8587,16.6593,66.67,-68.12,-0.4032,0.4398,0.5366,-0.6849
314907005,-0.1676,0.5314,-18.6870,-21.8640,-55.4005,45.33,-19.00,-0.1237,0.1409,0.8161,-0.9280
314926175,-0.0388,-0.2109,-18.8786,26.0718,-33.3151,-20.64,62.84,0.0054,0.0462,-0.3860,0.5086
314945344,-0.1230,-0.2612,-19.2152,26.7137,-6.7400,-9.50,43.31,0.0054,0.0398,-0.1452,0.2355
314964515,-0.1285,-0.4385,-19.2853,14.0010,2.1254,3.99,59.27,-0.2376,0.2312,-0.6032,0.7624
314983685,0.0142,0.4319,-18.9874,-16.9247,43.0004,14.94,-103.46,0.2054,-0.1710,0.8505,-1.0312
315002855,-0.1230,0.5006,-18.6646,-14.3733,-14.3420,31.59,-55.75,-0.1237,0.1409,0.3710,-0.4527
315022026,-0.2679,0.3471,-18.5996,8.7073,213.8883,28.80,-150.00,-0.4720,0.3882,0.4785,-0.2892
315041196,-0.1129,-0.2554,-19.2768,-1.8003,26.8919,17.60,8.86,0.0140,0.0226,-0.2763,0.3344
315060366,-0.0856,-0.1513,-19.6575,1.6299,14.1956,10.35,6.99,0.0548,-0.0548,-0.4376,0.4785
315079536,-0.1286,0.3499,-19.2823,-12.3123,27.1774,30.32,-76.16,-0.1774,0.1903,0.3409,-0.4441
315098707,-0.1725,0.0521,-18.9382,-20.1819,-27.5924,44.33,20.30,-0.3796,0.3753,-0.5022,0.6097
315117877,-0.1161,-0.4198,-18.6796,32.4067,8.6192,-16.15,50.16,-0.0312,0.0484,-0.3301,0.4871
315137046,-0.0210,-0.0746,-18.7755,52.5010,-88.8245,-49.56,99.27,-0.0290,0.0226,0.3194,-0.3753
315156216,-0.2016,-0.0250,-19.1059,-25.0216,35.3070,53.24,-31.80,-0.2075,0.2011,-0.1409,0.2763
315175386,-0.0275,-0.0069,-19.3840,35.6131,-62.0460,-31.76,63.01,0.0634,-0.0269,0.1968,-0.2290
315194556,-0.0970,0.0408,-19.3774,-15.6003,115.4347,29.17,-121.14,0.0828,-0.0763,-0.0591,0.1473
315213726,-0.2086,0.4798,-18.9497,-23.4857,-42.9883,52.69,-24.19,-0.2634,0.2677,0.7172,-0.8011
315232897,-0.0987,-0.5298,-20.4079,9.5824,-139.8437,4.23,150.00,-0.0226,0.0118,-1.1000,0.0871
315252066,-0.1461,0.0778,-18.8068,18.7266,140.6083,1.72,-150.00,-0.3043,0.3000,0.4527,-0.4892
315271236,-0.1900,-0.4136,-19.1230,-31.3629,25.8941,57.97,32.01,-0.1645,0.1710,-0.7624,0.8935
315290406,0.0199,0.3721,-19.2631,12.4307,-8.7968,-15.22,-43.30,0.0183,0.0161,0.7559,-0.9366
315309577,-0.1691,-0.0758,-19.2938,3.6479,-77.1033,20.02,87.71,-0.0742,0.0441,-0.5559,0.7473
315328747,-0.1925,-0.2307,-18.9278,2.4607,34.4072,24.49,-2.11,-0.0763,0.0505,-0.0785,0.2312
315347917,-0.1197,-0.1203,-18.9838,29.4037,94.3377,-12.65,-77.49,-0.1344,0.1022,-0.2462,0.1430
315367087,-0.0832,0.8600,-17.4438,-3.8157,210.9424,15.47,-150.00,-0.0591,0.1129,1.1000,-0.1000
315386257,0.0573,0.2311,-19.2239,34.0069,47.1373,-42.03,-79.49,-0.0376,0.0505,0.4097,-0.5323
315405427,-0.2224,-0.2265,-19.3866,-33.3671,-78.4540,64.50,110.17,-0.1237,0.1258,-0.7860,1.0226
315424598,-0.1588,-0.5185,-18.8739,22.4594,13.3824,-0.23,59.21,-0.1710,0.1796,-0.4613,0.6204
315443768,-0.1048,-0.0299,-18.4772,-49.4589,35.3951,64.13,-31.21,-0.0011,0.0570,-0.4699,0.5968
315462938,-0.0741,0.4308,-18.3755,-17.8072,21.8465,28.18,-82.16,-0.1387,0.1860,0.2828,-0.3258
315482109,-0.0597,-0.0919,-20.8219,8.9281,-83.1497,-0.57,96.02,-0.2720,0.2828,-1.1000,-0.0484
315501278,-0.2025,-0.1494,-19.6973,5.0313,-40.3497,23.32,61.26,-0.5344,0.5065,-0.7774,0.9237
315520448,-0.0054,-0.1903,-19.6988,17.7763,10.0850,-17.02,16.55,0.2075,-0.1796,-0.3452,0.4828
315539618,-0.0209,-0.0073,-18.7686,-36.9498,28.3433,39.88,-27.33,-0.0140,0.0720,-0.0183,0.1301
315558788,-0.2259,0.2705,-18.2663,-45.4978,93.1463,77.12,-131.01,-0.2871,0.3065,0.6849,-0.7882
315577958,-0.1839,-0.2966,-18.6388,3.6431,60.9213,22.11,-19.40,0.0161,0.0118,-0.2871,0.3925
315597128,-0.0588,0.3829,-19.2717,0.2103,18.0484,8.02,-71.66,0.0957,-0.0763,0.5215,-0.6785
315616298,0.0103,0.1015,-19.8599,20.0834,-77.1931,-21.52,62.98,-0.0011,0.0161,-0.3559,0.4419
315635468,-0.0220,-0.1938,-19.7488,-29.1909,96.0830,32.27,-68.95,-0.0634,0.0785,-0.2441,0.1839
315654639,-0.2285,0.5456,-18.5525,-9.1173,254.5889,41.11,-150.00,-0.3688,0.3344,0.4247,-0.4634
315673809,-0.2135,0.4845,-18.3363,-11.4216,5.6533,41.31,-73.49,-0.2892,0.2806,0.5796,-0.7022
315692980,-0.0854,0.3443,-18.1005,-27.3942,69.9637,39.34,-118.16,-0.1000,0.1194,0.4634,0.0226
315712150,-0.1402,-0.4136,-19.5149,-12.3112,-8.8614,31.93,66.77,-0.2699,0.2763,-0.6269,0.8183
315731320,-0.0514,-0.7837,-19.5969,-1.7363,-138.6956,8.93,150.00,-0.0204,0.0161,-0.4226,0.5065
315750490,-0.2526,0.1366,-18.8819,-49.3988,88.6774,84.76,-107.80,-0.3688,0.3710,-0.4419,0.5839
315769661,-0.1857,0.1496,-18.4259,16.1428,-65.3269,9.86,44.38,-0.2183,0.2269,-0.3624,0.4828
315788831,-0.1817,-0.0660,-18.7570,-31.1615,88.8248,56.60,-79.59,-0.0419,0.0828,-0.2806,0.3516
315808001,-0.2214,0.4424,-19.1609,-30.0498,-9.2829,61.05,-52.65,-0.3215,0.3387,0.3473,-0.4505
315827171,-0.0342,0.3773,-19.7527,31.2640,83.3024,-26.48,-136.13,0.0075,0.0226,0.6892,-0.7903
315846341,-0.1065,-0.0901,-19.4438,-23.1430,-47.7643,38.05,60.38,0.0462,-0.0398,-0.4505,0.5710
315865512,-0.2144,-0.5370,-18.7747,-4.1654,-36.1003,34.18,111.28,-0.0957,0.0634,-0.7602,0.9065
315884682,-0.1542,-0.2408,-18.4251,11.5116,-24.9827,10.08,58.69,-0.3473,0.3366,-0.1151,0.1645
315903852,-0.1863,-0.0615,-18.8107,-8.3644,-39.8045,34.45,48.41,-0.0849,0.0957,-0.3108,0.3710
315923022,-0.1292,-0.1334,-19.2795,22.1637,-39.9564,-4.07,58.63,-0.2484,0.2312,-0.2613,0.3516
315942192,-0.0964,-0.1802,-19.5391,6.0334,83.4362,7.47,-58.21,-0.0462,0.0527,-0.0849,0.1882
315961361,-0.1020,0.8398,-19.1581,-21.0343,56.6185,35.32,-150.00,-0.2032,0.2140,0.8247,-1.0699
315980531,-0.1469,0.1895,-18.7419,6.0122,39.9653,14.56,-66.50,-0.1753,0.1839,-0.5559,0.7430
315999701,-0.1451,-0.1271,-18.4440,11.1628,77.2807,9.15,-59.49,-0.3129,0.2871,-0.2312,0.2892
316018871,-0.0815,0.0617,-18.8007,41.0557,75.3563,-29.65,-83.99,0.0247,-0.0613,-0.2140,0.1925
316038042,-0.0778,0.3002,-19.5405,-13.6573,-129.8403,24.55,87.81,0.0914,-0.0333,0.4075,-0.5108
316057211,-0.1177,0.1609,-19.8551,-4.8011,18.4806,21.28,-41.01,-0.2097,0.2183,0.4785,-0.6462
316076381,-0.2199,-0.2080,-19.4459,3.4285,31.8592,27.36,-2.74,-0.1280,0.1753,-0.2269,0.1323
316095550,-0.0189,0.3386,-18.2864,4.2389,63.9081,-1.59,-111.31,0.0720,-0.0634,0.7409,-0.9645
316114721,-0.1304,0.9846,-16.9088,-17.5229,269.1472,35.78,-150.00,-0.0376,0.0419,1.1000,-0.1581
316133892,-0.1258,-0.2291,-19.0045,14.3191,-34.4339,3.29,66.51,0.0011,0.0226,-0.3065,0.4355
316153063,-0.1563,-0.0699,-19.6324,7.3051,-49.7937,14.58,59.58,-0.0054,0.0097,0.7602,-0.8935
316172232,-0.1644,-0.2792,-19.6006,-4.1380,-19.2336,27.15,58.32,-0.1516,0.1409,-0.2247,0.3688
316191401,0.0047,0.0317,-18.3257,19.3956,86.3188,-20.06,-90.75,0.0785,0.0075,0.2978,0.1151
316210571,-0.3373,0.6523,-17.0396,-131.4751,300.6584,150.00,-150.00,-0.0032,0.0333,1.1000,-0.2075
316229742,-0.1670,-0.1500,-18.6847,14.0063,22.9005,9.37,-1.90,-0.1946,0.1688,-0.1559,0.1151
316248913,-0.1487,0.7790,-19.2701,12.6362,142.0469,8.19,-150.00,-0.0849,0.0871,0.4462,-0.5237
316268083,-0.1175,-0.4288,-20.0368,50.9965,-41.7403,-34.55,101.77,-0.0484,0.0398,-0.3151,0.4355
316287253,0.0242,0.0267,-19.7394,-11.4705,-57.7585,8.08,54.02,0.1624,-0.1108,-0.1387,0.1366
316306423,-0.1127,-0.0157,-18.6808,-34.1099,-79.6684,49.88,81.86,-0.0161,0.0957,-0.5667,0.5903
316325592,-0.1925,-0.1975,-18.3145,13.6679,66.7426,13.29,-39.10,-0.3774,0.3473,-0.2978,0.2333
316344762,-0.1335,0.6022,-18.6479,20.4319,13.6886,-1.74,-98.00,-0.1387,0.1387,0.5602,-0.6914
316363933,-0.0583,0.9089,-18.3127,-7.4791,205.0006,15.64,-150.00,0.1194,-0.1065,1.1000,-0.1774
316383103,-0.0301,-0.3748,-20.2981,0.3120,-30.6857,3.90,83.16,0.4355,-0.3817,-0.7237,0.9301
316402273,-0.0256,-0.4975,-19.3376,-3.1027,17.5933,6.69,52.05,-0.0613,0.1043,-0.3581,0.5065
316421442,-0.0741,0.2398,-17.9164,9.2443,57.2377,1.12,-90.81,-0.2398,0.2505,0.7108,-0.9065
316440613,-0.1856,0.5386,-17.7686,-27.6421,3.1213,53.63,-78.53,-0.1043,0.1280,0.6032,-0.7602
316459784,-0.2844,0.2131,-19.0994,-88.2370,-102.0922,128.06,72.26,0.0032,0.0183,0.5968,-0.7108
316478954,0.0910,-0.1900,-20.5114,35.2422,39.3742,-47.98,-12.78,0.0935,-0.0871,-0.1237,0.2462
316498123,-0.0990,-0.3480,-20.0406,-29.1080,25.1654,42.97,23.55,-0.3903,0.3430,-0.1710,0.2957
316517293,-0.0420,0.3897,-18.5711,28.4388,64.4229,-22.55,-118.98,0.0312,-0.0140,0.6871,-0.9151
316536464,-0.1144,0.5632,-17.7598,44.2662,9.5855,-28.24,-88.44,-0.3000,0.2570,0.5516,-0.7194
316555634,-0.1629,0.0684,-18.2428,3.3445,-80.3444,19.46,70.77,-0.3860,0.3602,-0.2312,0.3602
316574803,-0.0743,-0.2890,-19.8871,-16.0438,-90.6887,26.44,131.16,0.0828,-0.0140,-0.6312,0.7280
316593973,-0.0911,-0.4162,-20.4908,-25.5408,3.4887,38.30,54.78,-0.0978,0.1237,-0.2957,0.4011
316613143,-0.0916,-0.2705,-19.4597,-30.1254,83.4726,42.95,-45.61,0.1774,-0.1215,-0.6484,0.7946
316632314,-0.2039,0.2112,-18.0645,-24.6977,-73.8740,53.24,44.31,-0.1989,0.2312,0.0140,0.0484
316651484,-0.0925,0.3600,-17.9268,3.2195,5.2846,9.74,-55.69,-0.0935,0.1366,0.3258,-0.3925
316670654,-0.0824,-0.0729,-18.9084,-23.8649,-16.6465,35.40,26.86,0.0140,0.0785,-0.1258,0.2484
316689824,-0.0943,-0.3856,-20.2377,-6.4383,-23.0480,19.65,77.04,0.0054,0.0097,-0.3409,0.4376
316708993,-0.1311,0.0993,-20.0146,-14.2625,21.1656,32.62,-35.06,-0.2914,0.2785,0.7774,-0.9108
316728164,-0.1676,-0.1879,-18.8307,1.6945,-8.4727,21.77,34.77,-0.0032,0.0161,0.2140,-0.1796
316747334,-0.1263,0.5522,-18.0420,18.4029,-1.1361,-0.73,-76.17,-0.1022,0.0935,0.6226,-0.8032
316766505,-0.0646,0.2315,-18.4576,63.5955,-10.0311,-54.56,-22.37,-0.0011,0.0161,0.5860,-0.6527
316785676,-0.1115,-0.1625,-19.5905,28.5437,12.3792,-12.94,10.38,-0.2634,0.2183,-0.5710,0.7602
316804845,-0.0908,-0.3987,-20.0607,24.5459,-5.5208,-11.84,61.34,-0.0462,0.0226,-0.4935,0.6914
316824015,-0.1656,0.0227,-19.4011,3.2815,-40.1366,19.90,36.95,0.0161,0.0118,0.4957,-0.6183
316843185,-0.0110,0.8012,-18.6182,17.9138,132.7606,-16.37,-150.00,0.1731,-0.1452,0.5022,-0.6118
316862355,-0.1028,-0.2457,-19.8601,-9.7216,-166.9175,24.11,150.00,-0.0118,0.0441,-1.0978,0.0828
316881526,-0.1590,0.2741,-18.8366,-17.3671,-16.9956,39.62,-21.38,-0.0075,0.0634,0.7688,-0.9495
316900696,-0.1872,-0.1934,-19.8176,5.2459,-130.9593,20.97,150.00,0.0075,0.0419,-0.3839,0.3925
316919866,-0.1504,-0.0156,-19.8181,38.4672,7.4251,-17.41,-5.25,-0.5108,0.4441,0.7860,-0.8806
316939036,-0.1053,-0.1230,-19.1145,-17.5597,-86.4657,32.30,103.68,-0.0226,0.0849,-0.5645,0.6484
316958206,-0.1248,-0.2486,-18.2939,-4.7928,7.6274,22.27,27.18,0.0075,0.0398,-0.2527,0.3000
316977376,-0.1113,0.4155,-18.3763,0.6272,-17.1700,14.96,-40.99,-0.0785,0.0978,0.3581,-0.4419
316996548,-0.1129,-0.1598,-19.3232,39.7278,-74.0168,-23.93,96.38,-0.0204,0.0161,-0.6269,0.7753
317015718,-0.0460,-0.4106,-20.1207,62.5511,-3.4140,-56.11,60.89,-0.0011,0.0204,-0.3989,0.5065
317034887,-0.0429,-0.1482,-19.5444,14.3103,32.6971,-8.31,-11.95,0.0355,0.0140,0.3258,-0.3516
317054057,-0.1038,0.4421,-17.5202,-26.9934,332.7736,41.53,-150.00,-0.0118,0.0398,1.1000,-0.1989
317073228,-0.1194,0.4298,-18.3174,8.0882,6.4371,8.63,-66.61,-0.1645,0.1581,0.2677,-0.3581
317092398,-0.2103,-0.0590,-19.2118,25.7380,65.0938,3.70,-56.83,-0.1839,0.1559,-0.3753,0.0957
317111568,-0.1055,0.0718,-19.8441,6.8503,-59.7409,7.91,49.68,-0.1237,0.1387,-0.4677,0.5581
317130738,-0.0568,-0.5868,-20.0943,31.3193,8.6622,-23.36,73.49,-0.1452,0.1194,-0.6333,0.7301
317149907,-0.0288,0.2345,-19.3484,-15.5955,12.5776,19.62,-45.41,0.1710,-0.1280,0.2269,-0.3043
317169077,-0.1180,-0.0752,-18.3516,13.8196,43.4541,2.71,-32.93,-0.1000,0.1000,-0.6398,0.8441
317188248,-0.2243,0.3609,-18.1695,-24.9178,47.5435,56.32,-98.07,-0.2376,0.2484,0.4677,-0.5516
317207419,-0.1817,0.0373,-19.1397,1.2560,-29.5503,24.18,24.33,-0.0376,0.0140,-0.3817,0.4591
317226589,-0.1185,-0.2269,-19.8699,-16.0269,-75.8903,32.61,107.66,-0.0613,0.0978,-0.2527,0.3731
317245760,-0.0619,-0.1662,-20.0879,3.6999,80.5959,4.96,-57.33,0.0011,0.0097,-0.1516,0.1387
317264929,-0.0006,0.2277,-18.8559,32.7682,-19.4638,-32.69,-12.42,0.0032,0.0312,0.3903,-0.4763
317284100,-0.2464,-0.1293,-18.9418,-25.8064,-54.2683,60.30,72.37,-0.4054,0.3839,-0.6183,0.0806
317303270,-0.1767,0.0865,-18.4679,1.1540,0.8326,23.59,-12.94,-0.2634,0.2699,-0.2505,0.3344
317322440,-0.0137,-0.2058,-19.2665,13.8026,11.4588,-11.88,17.36,-0.0914,0.1043,-0.1817,0.3344
317341610,-0.0019,-0.0824,-19.8165,-19.2556,-26.9311,19.52,38.47,-0.0548,0.0785,-0.3839,0.4892
317360780,0.0392,-0.2466,-19.4743,25.9991,-33.8740,-31.48,68.40,0.0914,-0.0742,-0.5215,0.6871
317379949,0.0317,-0.4251,-19.9943,35.6466,-21.5901,-40.08,81.10,0.2226,-0.1989,-0.9860,0.0441
317399119,-0.0581,0.4801,-18.1428,8.3365,-34.3123,-0.20,-32.91,-0.0505,0.0527,0.7473,-0.9409
317418290,-0.1634,-0.1412,-18.7931,-5.5508,-45.7457,28.42,65.51,-0.3882,0.3495,-0.6355,0.7452
317437460,-0.0882,0.2487,-19.6402,21.0879,29.7486,-8.74,-64.56,0.1086,-0.1000,0.6591,-0.8634
317456630,-0.1166,-0.0023,-19.9535,-21.1444,-76.7127,37.47,77.03,-0.2505,0.2763,-0.5667,0.7022
317475800,-0.0737,0.2971,-17.7365,8.0499,304.0876,2.26,-150.00,-0.3086,0.3129,1.1000,-0.0677
317494970,-0.1479,-0.2615,-18.2964,-17.7927,114.6943,38.50,-78.09,-0.3215,0.3172,-0.7043,0.8634
317514140,-0.1102,0.2226,-18.0549,5.8423,57.2934,9.59,-88.46,-0.1086,0.1237,0.8785,-1.0290
317533310,0.0039,0.5043,-19.1957,16.1818,-17.7142,-16.73,-52.89,0.0054,0.0140,0.5086,-0.6161
317552481,-0.1413,0.0728,-20.2298,-34.3363,-70.1875,54.12,59.99,-0.0333,0.0613,-0.7065,0.8763
317571651,-0.0671,-0.6355,-20.0753,2.5683,-6.2544,6.83,95.23,-0.0032,0.0097,-0.5237,0.6828
317590821,-0.1559,-0.2738,-18.5410,7.2797,69.6448,14.54,-31.31,-0.2957,0.2828,-0.1882,0.2333
317609991,-0.1478,0.6566,-17.7507,19.7503,5.1477,0.94,-97.07,-0.3430,0.3151,0.6097,-0.7925
317629161,-0.0499,0.5687,-18.5238,8.1465,0.5266,-1.15,-80.15,-0.0204,0.0161,0.4849,-0.6527
317648331,-0.1175,-0.2329,-19.8651,2.8320,-44.4888,13.62,77.09,-0.3086,0.2914,-0.5065,0.6742
317667501,-0.0834,-0.4817,-20.6024,7.2375,40.5672,4.44,26.87,-0.0355,0.0376,-0.5323,0.6656
317686671,-0.2201,-0.2274,-19.2251,-2.5690,132.1523,33.38,-100.32,-0.2935,0.2656,-0.1817,0.1710
